seqnames,start,end,width,strand,feature_id,score,gene_id,distanceToTSS,promoter_feature,cor,pvalue,padj,qvalue
Chr4,12609409,12609648,240,*,ATAC_16259,0,AT4G24310,8605,ATAC_16257,0.8021610827740008,1.8516689119489827e-4,1,0.004976509508721448
Chr4,12601500,12602113,614,*,ATAC_16257,0,AT4G24350,-7259,ATAC_16259,0.8021610827740008,1.8516689119489827e-4,1,0.004976509508721448
Chr4,12699335,12699718,384,*,ATAC_16279,0,AT4G24590,2862,ATAC_16278,0.8013993116551256,1.8980327063468442e-4,1,0.005082212759500045
Chr4,12695701,12696697,997,*,ATAC_16278,0,AT4G24600,-3275,ATAC_16279,0.8013993116551256,1.8980327063468442e-4,1,0.005082212759500045
Chr4,12695701,12696697,997,*,ATAC_16278,0,AT4G24615,-3895,ATAC_16279,0.8013993116551256,1.8980327063468442e-4,1,0.005082212759500045
Chr4,12843828,12844290,463,*,ATAC_16315,0,AT4G24972,6474,ATAC_16312,0.8121944433464523,1.3235171920613134e-4,1,0.003954167456354681
Chr4,12857256,12857956,701,*,ATAC_16319,0,AT4G24972,19902,ATAC_16312,0.806781132089874,1.59015487895825e-4,1,0.004496237327415886
Chr4,12857256,12857956,701,*,ATAC_16319,0,AT4G24974,14405,ATAC_16314,0.8553825136476232,2.399098393467009e-5,1,0.001161914063241217
Chr4,12835567,12837586,2020,*,ATAC_16312,0,AT4G24975,-6215,ATAC_16315,0.8121944433464523,1.3235171920613134e-4,1,0.003954167456354681
Chr4,12835567,12837586,2020,*,ATAC_16312,0,AT4G25010,18954,ATAC_16319,0.806781132089874,1.59015487895825e-4,1,0.004496237327415886
Chr4,12842951,12843244,294,*,ATAC_16314,0,AT4G25010,13296,ATAC_16319,0.8553825136476232,2.399098393467009e-5,1,0.001161914063241217
Chr4,12886447,12887094,648,*,ATAC_16326,0,AT4G25090,-2641,ATAC_16325,0.8601522524961805,1.922453612232986e-5,1,9.785328442924591e-4
Chr4,12883737,12884680,944,*,ATAC_16325,0,AT4G25100,2330,ATAC_16326,0.8601522524961805,1.922453612232986e-5,1,9.785328442924591e-4
Chr4,13000398,13001757,1360,*,ATAC_16352,0,AT4G25420,-7812,ATAC_16350,0.8434934796981017,4.034678078850289e-5,1,0.0017064077521821589
Chr4,12993557,12994059,503,*,ATAC_16351,0,AT4G25433,7888,ATAC_16353,0.8218876233239302,9.387465896677588e-5,1,0.0031142058519025993
Chr4,13080070,13080981,912,*,ATAC_16374,0,AT4G25640,-813,ATAC_16373,0.8430842661152456,4.104399752375442e-5,1,0.0017293541698293453
Chr4,13091757,13092303,547,*,ATAC_16377,0,AT4G25670,-4666,ATAC_16376,0.8434741308818964,4.037952250363338e-5,1,0.0017064077521821589
Chr4,13091757,13092303,547,*,ATAC_16377,0,AT4G25680,3783,ATAC_16376,0.8434741308818964,4.037952250363338e-5,1,0.0017064077521821589
Chr4,13086906,13088245,1340,*,ATAC_16376,0,AT4G25690,3552,ATAC_16377,0.8434741308818964,4.037952250363338e-5,1,0.0017064077521821589
Chr4,13112391,13113021,631,*,ATAC_16383,0,AT4G25740,-3563,ATAC_16382,0.8115443462078811,1.3534230742184e-4,1,0.004011719110129881
Chr4,13108657,13110362,1706,*,ATAC_16382,0,AT4G25750,2119,ATAC_16383,0.8115443462078811,1.3534230742184e-4,1,0.004011719110129881
Chr4,13216518,13217697,1180,*,ATAC_16404,0,AT4G26050,6287,ATAC_16402,0.9596464159717625,4.198853124865964e-9,8.571076895257642e-4,7.925160070681685e-7
Chr4,13222080,13222717,638,*,ATAC_16405,0,AT4G26050,11849,ATAC_16402,0.8481035362552009,3.315245681121875e-5,1,0.0014667720104941191
Chr4,13222898,13224692,1795,*,ATAC_16406,0,AT4G26050,12667,ATAC_16402,0.9293302882184357,1.9554185529939067e-7,0.03982816062923519,2.2511770310499962e-5
Chr4,13208266,13209688,1423,*,ATAC_16402,0,AT4G26060,6897,ATAC_16404,0.9596464159717625,4.198853124865964e-9,8.571076895257642e-4,7.925160070681685e-7
Chr4,13222898,13224692,1795,*,ATAC_16406,0,AT4G26060,-6311,ATAC_16404,0.9338831633683995,1.2420177250547743e-7,0.02530648375330854,1.524311986284279e-5
Chr4,13208266,13209688,1423,*,ATAC_16402,0,AT4G26070,-7786,ATAC_16404,0.9596464159717625,4.198853124865964e-9,8.571076895257642e-4,7.925160070681685e-7
Chr4,13222898,13224692,1795,*,ATAC_16406,0,AT4G26070,5422,ATAC_16404,0.9338831633683995,1.2420177250547743e-7,0.02530648375330854,1.524311986284279e-5
Chr4,13208266,13209688,1423,*,ATAC_16402,0,AT4G26080,12687,ATAC_16405,0.8481035362552009,3.315245681121875e-5,1,0.0014667720104941191
Chr4,13208266,13209688,1423,*,ATAC_16402,0,AT4G26090,-14649,ATAC_16406,0.9293302882184357,1.9554185529939067e-7,0.03982816062923519,2.2511770310499962e-5
Chr4,13216518,13217697,1180,*,ATAC_16404,0,AT4G26090,-6640,ATAC_16406,0.9338831633683995,1.2420177250547743e-7,0.02530648375330854,1.524311986284279e-5
Chr4,13278956,13280490,1535,*,ATAC_16419,0,AT4G26200,3755,ATAC_16418,0.82398122520437,8.693018293591495e-5,1,0.002942275218576634
Chr4,13398006,13398880,875,*,ATAC_16442,0,AT4G26520,9715,ATAC_16440,0.8351007381777603,5.6805377859752686e-5,1,0.0021736991278335713
Chr4,13388032,13388626,595,*,ATAC_16440,0,AT4G26540,9680,ATAC_16442,0.8351007381777603,5.6805377859752686e-5,1,0.0021736991278335713
Chr4,13609030,13609570,541,*,ATAC_16488,0,AT4G27130,-2561,ATAC_16487,0.8625540162772705,1.714314680415705e-5,1,9.025047903491717e-4
Chr4,13610473,13610894,422,*,ATAC_16489,0,AT4G27130,-4004,ATAC_16487,0.8110584028816518,1.376142662485804e-4,1,0.004039134340466308
Chr4,13609030,13609570,541,*,ATAC_16488,0,AT4G27140,1700,ATAC_16487,0.8625540162772705,1.714314680415705e-5,1,9.025047903491717e-4
Chr4,13610473,13610894,422,*,ATAC_16489,0,AT4G27140,3143,ATAC_16487,0.8110584028816518,1.376142662485804e-4,1,0.004039134340466308
Chr4,13606330,13607386,1057,*,ATAC_16487,0,AT4G27150,-1954,ATAC_16488,0.8625540162772705,1.714314680415705e-5,1,9.025047903491717e-4
Chr4,13610473,13610894,422,*,ATAC_16489,0,AT4G27150,1131,ATAC_16488,0.9107380240914068,9.536173531236108e-7,0.1939838883550518,8.94199830292171e-5
Chr4,13611193,13612254,1062,*,ATAC_16490,0,AT4G27150,1851,ATAC_16488,0.8867173252251176,4.734905200826858e-6,0.9607075303425686,3.2401028327926545e-4
Chr4,13612533,13613927,1395,*,ATAC_16491,0,AT4G27150,3191,ATAC_16488,0.8080082781517934,1.5261083422091171e-4,1,0.004370405049174219
Chr4,13609030,13609570,541,*,ATAC_16488,0,AT4G27160,-2225,ATAC_16490,0.8867173252251176,4.734905200826858e-6,0.9607075303425686,3.2401028327926545e-4
Chr4,13610473,13610894,422,*,ATAC_16489,0,AT4G27160,-901,ATAC_16490,0.9146618437910939,7.036341265368238e-7,0.14317687933596598,6.907202065557417e-5
Chr4,13612533,13613927,1395,*,ATAC_16491,0,AT4G27160,736,ATAC_16490,0.9308276108998391,1.6900212703965645e-7,0.034427254297121374,1.9943661861149693e-5
Chr4,13609030,13609570,541,*,ATAC_16488,0,AT4G27170,-4025,ATAC_16491,0.8080082781517934,1.5261083422091171e-4,1,0.004370405049174219
Chr4,13610473,13610894,422,*,ATAC_16489,0,AT4G27170,-2701,ATAC_16491,0.8707560964959187,1.1400228564025741e-5,1,6.617114629185205e-4
Chr4,13611193,13612254,1062,*,ATAC_16490,0,AT4G27170,-1341,ATAC_16491,0.9308276108998391,1.6900212703965645e-7,0.034427254297121374,1.9943661861149693e-5
Chr4,13685714,13687408,1695,*,ATAC_16512,0,AT4G27330,-2119,ATAC_16511,0.8498094187759642,3.07787155171704e-5,1,0.0013859175883613253
Chr4,13751803,13752599,797,*,ATAC_16528,0,AT4G27510,-2671,ATAC_16527,0.8275172630170161,7.617441484712922e-5,1,0.0026756969816572173
Chr4,13749032,13750402,1371,*,ATAC_16527,0,AT4G27520,1700,ATAC_16528,0.8275172630170161,7.617441484712922e-5,1,0.0026756969816572173
Chr4,13749032,13750402,1371,*,ATAC_16527,0,AT4G27530,-2230,ATAC_16528,0.8275172630170161,7.617441484712922e-5,1,0.0026756969816572173
Chr4,13781338,13782649,1312,*,ATAC_16533,0,AT4G27595,-3879,ATAC_16532,0.805597080944482,1.6540532120078546e-4,1,0.004609245463729816
Chr4,13781338,13782649,1312,*,ATAC_16533,0,AT4G27597,2578,ATAC_16532,0.805597080944482,1.6540532120078546e-4,1,0.004609245463729816
Chr4,13970232,13970923,692,*,ATAC_16579,0,AT4G28085,10359,ATAC_16576,0.9043203320805487,1.5235210835478955e-6,0.30972878924312003,1.313746502980953e-4
Chr4,13959108,13959919,812,*,ATAC_16576,0,AT4G28110,9605,ATAC_16579,0.9043203320805487,1.5235210835478955e-6,0.30972878924312003,1.313746502980953e-4
Chr4,13959108,13959919,812,*,ATAC_16576,0,AT4G28130,-11632,ATAC_16579,0.9043203320805487,1.5235210835478955e-6,0.30972878924312003,1.313746502980953e-4
Chr4,13986910,13987671,762,*,ATAC_16582,0,AT4G28180,-3192,ATAC_16581,0.8397036338609899,4.71993016356525e-5,1,0.001910758268118162
Chr4,13986910,13987671,762,*,ATAC_16582,0,AT4G28190,2214,ATAC_16581,0.8397036338609899,4.71993016356525e-5,1,0.001910758268118162
Chr4,14089280,14090155,876,*,ATAC_16610,0,AT4G28510,-2397,ATAC_16609,0.847084631365601,3.464202016979049e-5,1,0.0015142908999752555
Chr4,14089280,14090155,876,*,ATAC_16610,0,AT4G28520,1723,ATAC_16609,0.847084631365601,3.464202016979049e-5,1,0.0015142908999752555
Chr4,14202448,14203345,898,*,ATAC_16634,0,AT4G28750,715,ATAC_16635,0.8668665992123358,1.387946665653783e-5,1,7.695423459422981e-4
Chr4,14202448,14203345,898,*,ATAC_16634,0,AT4G28755,-280,ATAC_16635,0.8668665992123358,1.387946665653783e-5,1,7.695423459422981e-4
Chr4,14202448,14203345,898,*,ATAC_16634,0,AT4G28790,-14868,ATAC_16640,0.8482257673498831,3.2977424326559586e-5,1,0.0014609877488753406
Chr4,14343085,14343356,272,*,ATAC_16671,0,AT4G29080,-17723,ATAC_16665,0.9059666614291213,1.3552981156138922e-6,0.27558496353081324,1.2024814932974194e-4
Chr4,14437811,14438285,475,*,ATAC_16696,0,AT4G29240,19254,ATAC_16691,0.8449323804824169,3.7973340518139955e-5,1,0.0016229184944476626
Chr4,14537019,14537809,791,*,ATAC_16711,0,AT4G29610,19625,ATAC_16708,0.8411467853306875,4.448350327281944e-5,1,0.0018258974530349552
Chr4,14516871,14517482,612,*,ATAC_16708,0,AT4G29670,19873,ATAC_16711,0.8411467853306875,4.448350327281944e-5,1,0.0018258974530349552
Chr4,14654652,14656656,2005,*,ATAC_16737,0,AT4G29940,-1162,ATAC_16736,0.928354929694125,2.1466739071223942e-7,0.043720663464189666,2.443639725162623e-5
Chr4,14656899,14657208,310,*,ATAC_16738,0,AT4G29940,-3409,ATAC_16736,0.82878900633046,7.258847301683477e-5,1,0.0025848418911437895
Chr4,14653172,14654445,1274,*,ATAC_16736,0,AT4G29950,-2508,ATAC_16738,0.82878900633046,7.258847301683477e-5,1,0.0025848418911437895
Chr4,14654652,14656656,2005,*,ATAC_16737,0,AT4G29950,-297,ATAC_16738,0.8344362931645549,5.831812337689644e-5,1,0.0022128571788491633
Chr4,14674038,14676080,2043,*,ATAC_16741,0,AT4G30020,-1060,ATAC_16742,0.8603017823201303,1.9089042519229043e-5,1,9.742673151658103e-4
Chr4,14770005,14770950,946,*,ATAC_16759,0,AT4G30190,5296,ATAC_16760,0.8705445269738622,1.1524753888231429e-5,1,6.686452050662567e-4
Chr4,14779713,14780499,787,*,ATAC_16761,0,AT4G30190,-3465,ATAC_16760,0.8783106681546834,7.636211008225347e-6,1,4.7711325195939875e-4
Chr4,14795245,14796187,943,*,ATAC_16768,0,AT4G30210,-507,ATAC_16769,0.9419496282096296,5.1051598494128214e-8,0.010407736230202436,7.023365548827237e-6
Chr4,14829978,14830641,664,*,ATAC_16779,0,AT4G30280,-2766,ATAC_16778,0.9360811951634891,9.860905378542741e-8,0.02009534185282468,1.2509443425728268e-5
Chr4,14827063,14828772,1710,*,ATAC_16778,0,AT4G30290,1451,ATAC_16779,0.9360811951634891,9.860905378542741e-8,0.02009534185282468,1.2509443425728268e-5
Chr4,14827063,14828772,1710,*,ATAC_16778,0,AT4G30300,2777,ATAC_16779,0.9360811951634891,9.860905378542741e-8,0.02009534185282468,1.2509443425728268e-5
Chr4,14842432,14843062,631,*,ATAC_16782,0,AT4G30340,-1284,ATAC_16781,0.8055939003040743,1.6542276860101565e-4,1,0.004609245463729816
Chr4,14850595,14851865,1271,*,ATAC_16786,0,AT4G30350,3011,ATAC_16785,0.8000815423094183,1.9805099928703e-4,1,0.00524373439814078
Chr4,14859395,14860336,942,*,ATAC_16789,0,AT4G30350,11811,ATAC_16785,0.9141877229806138,7.305170931579641e-7,0.14864050449613042,7.112882299432284e-5
Chr4,14850595,14851865,1271,*,ATAC_16786,0,AT4G30360,6153,ATAC_16788,0.8305995061196321,6.772721188178917e-5,1,0.0024649939888277427
Chr4,14859395,14860336,942,*,ATAC_16789,0,AT4G30360,-1375,ATAC_16788,0.8607190503980107,1.8715174901571456e-5,1,9.60760859408818e-4
Chr4,14846711,14848117,1407,*,ATAC_16785,0,AT4G30370,11385,ATAC_16789,0.9141877229806138,7.305170931579641e-7,0.14864050449613042,7.112882299432284e-5
Chr4,14850595,14851865,1271,*,ATAC_16786,0,AT4G30370,7637,ATAC_16789,0.8716292468114283,1.0898209956269201e-5,1,6.384712108779385e-4
Chr4,14857965,14858278,314,*,ATAC_16788,0,AT4G30370,1224,ATAC_16789,0.8607190503980107,1.8715174901571456e-5,1,9.60760859408818e-4
Chr4,14846711,14848117,1407,*,ATAC_16785,0,AT4G30380,-12362,ATAC_16789,0.9141877229806138,7.305170931579641e-7,0.14864050449613042,7.112882299432284e-5
Chr4,14850595,14851865,1271,*,ATAC_16786,0,AT4G30380,-8614,ATAC_16789,0.8716292468114283,1.0898209956269201e-5,1,6.384712108779385e-4
Chr4,14857965,14858278,314,*,ATAC_16788,0,AT4G30380,-2201,ATAC_16789,0.8607190503980107,1.8715174901571456e-5,1,9.60760859408818e-4
Chr4,14895183,14895854,672,*,ATAC_16801,0,AT4G30440,-11599,ATAC_16796,0.806815822086948,1.5883141865568698e-4,1,0.004494084527508209
Chr4,15272979,15273861,883,*,ATAC_16878,0,AT4G31500,1542,ATAC_16879,0.8854829425364463,5.090772189691083e-6,1,3.4416455087713443e-4
Chr4,15293684,15294482,799,*,ATAC_16884,0,AT4G31560,-655,ATAC_16885,0.8013946693445657,1.8983181767672722e-4,1,0.005082212759500045
Chr4,15406203,15406690,488,*,ATAC_16906,0,AT4G31860,2365,ATAC_16907,0.8248972317322771,8.402945671026022e-5,1,0.002870607540645694
Chr4,15406203,15406690,488,*,ATAC_16906,0,AT4G31870,-3387,ATAC_16907,0.8248972317322771,8.402945671026022e-5,1,0.002870607540645694
Chr4,15415678,15416870,1193,*,ATAC_16910,0,AT4G31875,-3226,ATAC_16909,0.878846889919159,7.4147216581185295e-6,1,4.6472633923726295e-4
Chr4,15417168,15417863,696,*,ATAC_16911,0,AT4G31875,-4716,ATAC_16909,0.8225414544707569,9.165798830594108e-5,1,0.003063781080271219
Chr4,15447049,15447849,801,*,ATAC_16916,0,AT4G31890,-17823,ATAC_16914,0.8412771553360007,4.4244742679927734e-5,1,0.0018194205292295243
Chr4,15447049,15447849,801,*,ATAC_16916,0,AT4G31895,-16751,ATAC_16914,0.8412771553360007,4.4244742679927734e-5,1,0.0018194205292295243
Chr4,15449260,15449762,503,*,ATAC_16917,0,AT4G31895,-18962,ATAC_16914,0.8370067116147757,5.2646730631745064e-5,1,0.002078353878320837
Chr4,15447049,15447849,801,*,ATAC_16916,0,AT4G31900,15698,ATAC_16914,0.8412771553360007,4.4244742679927734e-5,1,0.0018194205292295243
Chr4,15449260,15449762,503,*,ATAC_16917,0,AT4G31900,17909,ATAC_16914,0.8370067116147757,5.2646730631745064e-5,1,0.002078353878320837
Chr4,15429223,15430639,1417,*,ATAC_16914,0,AT4G31920,16402,ATAC_16916,0.8412771553360007,4.4244742679927734e-5,1,0.0018194205292295243
Chr4,15574381,15575003,623,*,ATAC_16950,0,AT4G32250,-978,ATAC_16949,0.8117834687417809,1.342358271530278e-4,1,0.003993276241049864
Chr4,15573142,15573774,633,*,ATAC_16949,0,AT4G32260,962,ATAC_16950,0.8117834687417809,1.342358271530278e-4,1,0.003993276241049864
Chr4,15675050,15675656,607,*,ATAC_16971,0,AT4G32480,-583,ATAC_16972,0.8374435121532767,5.173042507630417e-5,1,0.0020538571817836494
Chr4,15876282,15878203,1922,*,ATAC_17005,0,AT4G32880,-7631,ATAC_17002,0.890575022549472,3.754785040819491e-6,0.7621875702209893,2.699625647877121e-4
Chr4,15876282,15878203,1922,*,ATAC_17005,0,AT4G32890,939,ATAC_17004,0.832169254113026,6.373525153716698e-5,1,0.002354088517955459
Chr4,15924016,15924824,809,*,ATAC_17013,0,AT4G32980,-5862,ATAC_17012,0.8025371906457728,1.8291267740989432e-4,1,0.0049532592856346615
Chr4,15931202,15932310,1109,*,ATAC_17014,0,AT4G32980,-13048,ATAC_17012,0.8154753318903658,1.1808408471646947e-4,1,0.003649992056326834
Chr4,15917728,15918557,830,*,ATAC_17012,0,AT4G33000,-5791,ATAC_17013,0.8025371906457728,1.8291267740989432e-4,1,0.0049532592856346615
Chr4,15917728,15918557,830,*,ATAC_17012,0,AT4G33010,12864,ATAC_17014,0.8154753318903658,1.1808408471646947e-4,1,0.003649992056326834
Chr4,15939385,15939727,343,*,ATAC_17017,0,AT4G33040,1765,ATAC_17018,0.8821450402674232,6.167890471346859e-6,1,3.9968091823167784e-4
Chr4,15954830,15955204,375,*,ATAC_17021,0,AT4G33040,-13336,ATAC_17018,0.8309619043675257,6.678757367296031e-5,1,0.0024408607257394004
Chr4,15941073,15941809,737,*,ATAC_17018,0,AT4G33070,12993,ATAC_17021,0.8309619043675257,6.678757367296031e-5,1,0.0024408607257394004
Chr4,16308630,16310956,2327,*,ATAC_17087,0,AT4G34000,13295,ATAC_17084,0.8258888100248162,8.098083217142868e-5,1,0.0027991255393258604
Chr4,16294367,16295702,1336,*,ATAC_17084,0,AT4G34040,13098,ATAC_17087,0.8258888100248162,8.098083217142868e-5,1,0.0027991255393258604
Chr4,16294367,16295702,1336,*,ATAC_17084,0,AT4G34050,-14706,ATAC_17087,0.8258888100248162,8.098083217142868e-5,1,0.0027991255393258604
Chr4,16344699,16345439,741,*,ATAC_17093,0,AT4G34120,3791,ATAC_17092,0.9050925145055704,1.4425449963277064e-6,0.2933025762883382,1.2654240016544914e-4
Chr4,16347077,16348005,929,*,ATAC_17094,0,AT4G34120,6169,ATAC_17092,0.9339345400931918,1.2354487458999027e-7,0.025173256556707237,1.5210395428746845e-5
Chr4,16340342,16341195,854,*,ATAC_17092,0,AT4G34131,3622,ATAC_17093,0.9050925145055704,1.4425449963277064e-6,0.2933025762883382,1.2654240016544914e-4
Chr4,16347077,16348005,929,*,ATAC_17094,0,AT4G34131,-2258,ATAC_17093,0.949561662705983,1.947918469217043e-8,0.00397404586497315,3.1610747442234778e-6
Chr4,16349936,16350781,846,*,ATAC_17095,0,AT4G34131,-5117,ATAC_17093,0.8025841899747119,1.826325934909434e-4,1,0.004948721880174947
Chr4,16340342,16341195,854,*,ATAC_17092,0,AT4G34135,6238,ATAC_17094,0.9339345400931918,1.2354487458999027e-7,0.025173256556707237,1.5210395428746845e-5
Chr4,16344699,16345439,741,*,ATAC_17093,0,AT4G34135,1994,ATAC_17094,0.949561662705983,1.947918469217043e-8,0.00397404586497315,3.1610747442234778e-6
Chr4,16349936,16350781,846,*,ATAC_17095,0,AT4G34135,-2501,ATAC_17094,0.896560697484108,2.574520758661824e-6,0.5229237838955964,1.9817100666634586e-4
Chr4,16344699,16345439,741,*,ATAC_17093,0,AT4G34138,4763,ATAC_17095,0.8025841899747119,1.826325934909434e-4,1,0.004948721880174947
Chr4,16347077,16348005,929,*,ATAC_17094,0,AT4G34138,2197,ATAC_17095,0.896560697484108,2.574520758661824e-6,0.5229237838955964,1.9817100666634586e-4
Chr4,16340342,16341195,854,*,ATAC_17092,0,AT4G34139,-6908,ATAC_17094,0.9339345400931918,1.2354487458999027e-7,0.025173256556707237,1.5210395428746845e-5
Chr4,16344699,16345439,741,*,ATAC_17093,0,AT4G34139,-2664,ATAC_17094,0.949561662705983,1.947918469217043e-8,0.00397404586497315,3.1610747442234778e-6
Chr4,16349936,16350781,846,*,ATAC_17095,0,AT4G34139,1831,ATAC_17094,0.896560697484108,2.574520758661824e-6,0.5229237838955964,1.9817100666634586e-4
Chr4,16344699,16345439,741,*,ATAC_17093,0,AT4G34140,-5022,ATAC_17095,0.8025841899747119,1.826325934909434e-4,1,0.004948721880174947
Chr4,16347077,16348005,929,*,ATAC_17094,0,AT4G34140,-2456,ATAC_17095,0.896560697484108,2.574520758661824e-6,0.5229237838955964,1.9817100666634586e-4
Chr4,16457532,16458491,960,*,ATAC_17124,0,AT4G34412,-2898,ATAC_17123,0.8892486795614616,4.070337794575578e-6,0.8261116884492647,2.871728518882379e-4
Chr4,16457532,16458491,960,*,ATAC_17124,0,AT4G34415,-2762,ATAC_17123,0.8892486795614616,4.070337794575578e-6,0.8261116884492647,2.871728518882379e-4
Chr4,16457532,16458491,960,*,ATAC_17124,0,AT4G34419,1012,ATAC_17123,0.8892486795614616,4.070337794575578e-6,0.8261116884492647,2.871728518882379e-4
Chr4,16454462,16455568,1107,*,ATAC_17123,0,AT4G34420,-2499,ATAC_17124,0.8892486795614616,4.070337794575578e-6,0.8261116884492647,2.871728518882379e-4
Chr4,16581573,16582189,617,*,ATAC_17163,0,AT4G34760,885,ATAC_17164,0.9657632197196725,1.3504724546916443e-9,2.758258960360402e-4,3.048524791323733e-7
Chr4,16586555,16586841,287,*,ATAC_17165,0,AT4G34760,-3479,ATAC_17164,0.8509394096948159,2.9286098619629326e-5,1,0.0013425339163364945
Chr4,16661012,16661557,546,*,ATAC_17180,0,AT4G34990,991,ATAC_17181,0.8925338941327867,3.3266330520435486e-6,0.6753996552902976,2.4410110530197204e-4
Chr4,16766962,16767724,763,*,ATAC_17208,0,AT4G35200,-16997,ATAC_17204,0.8323547245849356,6.327685108511477e-5,1,0.0023410897045698675
Chr4,16766962,16767724,763,*,ATAC_17208,0,AT4G35210,15737,ATAC_17204,0.8323547245849356,6.327685108511477e-5,1,0.0023410897045698675
Chr4,16750094,16750447,354,*,ATAC_17204,0,AT4G35240,16639,ATAC_17208,0.8323547245849356,6.327685108511477e-5,1,0.0023410897045698675
Chr4,16913729,16914202,474,*,ATAC_17240,0,AT4G35610,-13460,ATAC_17235,0.8240846230348616,8.659863105949951e-5,1,0.0029325580230449965
Chr4,16912102,16912624,523,*,ATAC_17239,0,AT4G35640,-3744,ATAC_17238,0.8451085102431027,3.7691020134755126e-5,1,0.0016134659062660706
Chr4,16912102,16912624,523,*,ATAC_17239,0,AT4G35650,3604,ATAC_17238,0.8451085102431027,3.7691020134755126e-5,1,0.0016134659062660706
Chr4,16907999,16908365,367,*,ATAC_17238,0,AT4G35660,-4143,ATAC_17239,0.8451085102431027,3.7691020134755126e-5,1,0.0016134659062660706
Chr4,16900370,16901017,648,*,ATAC_17235,0,AT4G35670,-13581,ATAC_17240,0.8240846230348616,8.659863105949951e-5,1,0.0029325580230449965
Chr4,16979405,16980083,679,*,ATAC_17255,0,AT4G35840,-628,ATAC_17256,0.861875528043534,1.7710956953092853e-5,1,9.250457590438316e-4
Chr4,17089060,17089626,567,*,ATAC_17281,0,AT4G36100,6550,ATAC_17278,0.8955088258408077,2.755518534681559e-6,0.5596292812826166,2.0965671588369123e-4
Chr4,17089060,17089626,567,*,ATAC_17281,0,AT4G36105,5218,ATAC_17278,0.8955088258408077,2.755518534681559e-6,0.5596292812826166,2.0965671588369123e-4
Chr4,17083448,17083701,254,*,ATAC_17278,0,AT4G36110,-6232,ATAC_17281,0.8955088258408077,2.755518534681559e-6,0.5596292812826166,2.0965671588369123e-4
Chr4,17135361,17136821,1461,*,ATAC_17292,0,AT4G36230,-8703,ATAC_17296,0.8012348511366943,1.9081676537418e-4,1,0.005094898232852438
Chr4,17181233,17182672,1440,*,ATAC_17306,0,AT4G36350,-5375,ATAC_17305,0.8603488085337493,1.904659665745173e-5,1,9.728536529899858e-4
Chr4,17176030,17177420,1391,*,ATAC_17305,0,AT4G36360,4045,ATAC_17306,0.8603488085337493,1.904659665745173e-5,1,9.728536529899858e-4
Chr4,17183458,17184563,1106,*,ATAC_17307,0,AT4G36360,-1991,ATAC_17306,0.9032965145454536,1.6367855956914661e-6,0.3326946769658431,1.3780892124541218e-4
Chr4,17189138,17190013,876,*,ATAC_17309,0,AT4G36360,-7671,ATAC_17306,0.8153216325833756,1.1872259954241493e-4,1,0.0036609612353574834
Chr4,17502279,17502820,542,*,ATAC_17393,0,AT4G37190,-4183,ATAC_17395,0.8347865907329366,5.751646049117822e-5,1,0.0021899966390003223
Chr4,17571496,17571939,444,*,ATAC_17417,0,AT4G37360,-2637,ATAC_17416,0.8520784540323677,2.784338922209456e-5,1,0.0012902954518329273
Chr4,17569574,17569950,377,*,ATAC_17416,0,AT4G37370,1792,ATAC_17417,0.8520784540323677,2.784338922209456e-5,1,0.0012902954518329273
Chr4,17595407,17595679,273,*,ATAC_17426,0,AT4G37450,11370,ATAC_17430,0.8070747117525665,1.5746330072254893e-4,1,0.004463828565104204
Chr4,17641766,17643800,2035,*,ATAC_17438,0,AT4G37540,-840,ATAC_17437,0.8409752095403966,4.4799369981487595e-5,1,0.0018361386184811848
Chr4,17640806,17641271,466,*,ATAC_17437,0,AT4G37550,-1838,ATAC_17438,0.8409752095403966,4.4799369981487595e-5,1,0.0018361386184811848
Chr4,17673659,17674027,369,*,ATAC_17449,0,AT4G37610,-1305,ATAC_17448,0.8067369951576419,1.592499398152663e-4,1,0.004501901734082025
Chr4,17689487,17690414,928,*,ATAC_17452,0,AT4G37660,-5081,ATAC_17454,0.8042281783039299,1.730570589336569e-4,1,0.0047576567288977875
Chr4,17698684,17700646,1963,*,ATAC_17455,0,AT4G37660,3187,ATAC_17454,0.8186533736166209,1.0550778828060223e-4,1,0.0033697836346832447
Chr4,17694377,17695445,1069,*,ATAC_17454,0,AT4G37670,3545,ATAC_17455,0.8186533736166209,1.0550778828060223e-4,1,0.0033697836346832447
Chr4,17694377,17695445,1069,*,ATAC_17454,0,AT4G37680,-5188,ATAC_17455,0.8186533736166209,1.0550778828060223e-4,1,0.0033697836346832447
Chr4,17719798,17720344,547,*,ATAC_17460,0,AT4G37690,11903,ATAC_17458,0.8048651001488085,1.6946111116767967e-4,1,0.0046840311468583475
Chr4,17724823,17725323,501,*,ATAC_17464,0,AT4G37690,16928,ATAC_17458,0.8632227613112757,1.6598527452378926e-5,1,8.798308779498571e-4
Chr4,17707275,17707795,521,*,ATAC_17458,0,AT4G37720,11525,ATAC_17460,0.8048651001488085,1.6946111116767967e-4,1,0.0046840311468583475
Chr4,17736008,17736897,890,*,ATAC_17470,0,AT4G37740,-8098,ATAC_17465,0.8310669359197722,6.651728752437811e-5,1,0.0024332622757229083
Chr4,17792431,17792814,384,*,ATAC_17488,0,AT4G37820,7176,ATAC_17487,0.8142226106179341,1.2337253671717012e-4,1,0.003772748343315306
